,product_id,category,color,size,season,supplier,cost_price,list_price
8752,P008753,Shoes,Green,XL,Fall,suppliera,49.2,20.54
8753,P008754,Dresses,Black,XL,Fall,suppliera,58.06,167.19
8754,P008755,Bottoms,Blue,M,Winter,supplierb,24.85,181.17
8755,P008756,Tops,White,XS,Winter,suppliera,10.8,132.56
8756,P008757,Accessories,Blue,XL,Fall,suppliera,54.25,36.67
8757,P008758,Dresses,Yellow,M,Summer,suppliera,18.97,58.37
8758,P008759,Bottoms,Unknown,L,Winter,supplierc,54.3,166.79
8759,P008760,Dresses,Unknown,L,Summer,supplierd,73.82,61.58
8760,P008761,Tops,Yellow,XS,Winter,supplierc,58.08,138.36
8761,P008762,Shoes,Red,L,Spring,supplierd,71.57,117.3
8762,P008763,Bottoms,Black,XL,Spring,suppliera,59.05,102.68
8763,P008764,Dresses,Red,L,Fall,supplierc,28.34,24.8
8764,P008765,Dresses,Yellow,XL,Winter,supplierd,62.62,89.91
8765,P008766,Dresses,Blue,M,Winter,supplierd,44.66,136.2
8766,P008767,Shoes,Red,XL,Summer,supplierb,53.64,107.81
8767,P008768,Dresses,Green,XL,Winter,supplierd,74.44,43.87
8768,P008769,Accessories,Yellow,XS,Spring,supplierb,16.27,59.16
8769,P008770,Accessories,Blue,L,Spring,supplierc,71.36,116.6
8770,P008771,Dresses,Blue,XL,Winter,supplierd,29.82,172.84
8771,P008772,Accessories,Green,XS,Spring,supplierd,10.76,94.74
8772,P008773,Bottoms,Blue,XS,Spring,supplierb,33.65,130.2
8773,P008774,Accessories,White,XS,Fall,suppliera,16.22,77.26
8774,P008775,Dresses,White,S,Summer,supplierd,69.53,72.53
8775,P008776,Tops,Black,XS,Summer,supplierc,70.13,151.7
8776,P008777,Bottoms,Black,XS,Winter,supplierc,59.35,118.93
8777,P008778,Shoes,Red,XL,Spring,supplierb,14.37,174.69
8778,P008779,Dresses,Red,XS,Spring,supplierd,23.74,27.94
8779,P008780,Shoes,Green,XS,Fall,supplierd,69.2,157.43
8780,P008781,Tops,Green,S,Spring,supplierc,22.78,27.06
8781,P008782,Shoes,Yellow,S,Summer,supplierd,69.17,58.81
8782,P008783,Dresses,Blue,XS,Winter,suppliera,77.42,162.8
8783,P008784,Dresses,Black,XS,Fall,suppliera,5.82,74.27
8784,P008785,Tops,Yellow,XL,Winter,supplierb,24.33,95.24
8785,P008786,Dresses,Black,XL,Winter,suppliera,32.84,135.72
8786,P008787,Tops,Black,S,Fall,supplierb,15.91,159.22
8787,P008788,Tops,Black,XL,Fall,supplierb,63.53,160.84
8788,P008789,Dresses,Red,L,Summer,supplierb,7.45,97.38
8789,P008790,Accessories,White,M,Spring,supplierb,14.91,131.76
8790,P008791,Tops,Yellow,S,Fall,supplierd,40.13,102.57
8791,P008792,Dresses,Green,S,Spring,suppliera,45.5,61.23
8792,P008793,Accessories,Green,XL,Spring,supplierd,75.18,145.06
8793,P008794,Tops,Black,M,Fall,supplierc,48.15,187.39
8794,P008795,Accessories,Black,M,Fall,supplierd,47.72,150.4
8795,P008796,Bottoms,Red,XS,Fall,supplierd,11.01,84.33
8796,P008797,Bottoms,Red,S,Spring,supplierc,75.21,137.09
8797,P008798,Accessories,Green,XS,Winter,suppliera,71.66,160.3
8798,P008799,Tops,Black,XL,Summer,suppliera,73.48,199.04
8799,P008800,Dresses,Black,M,Fall,supplierc,9.87,60.18
8800,P008801,Shoes,Yellow,XS,Summer,supplierc,23.35,145.44
8801,P008802,Dresses,Green,M,Winter,supplierc,67.1,95.29
8802,P008803,Shoes,Red,XS,Summer,supplierc,29.11,167.54
8803,P008804,Shoes,Yellow,XS,Spring,supplierd,69.34,127.99
8804,P008805,Tops,Green,M,Winter,supplierb,35.48,42.93
8805,P008806,Accessories,Red,XL,Spring,supplierd,36.9,182.98
8806,P008807,Dresses,Red,L,Spring,supplierd,45.05,111.28
8807,P008808,Accessories,Yellow,L,Spring,suppliera,44.2,182.3
8808,P008809,Bottoms,Yellow,S,Winter,suppliera,32.11,194.1
8809,P008810,Tops,Red,L,Summer,supplierc,35.7,90.55
8810,P008811,Tops,Black,M,Summer,supplierc,45.52,52.23
8811,P008812,Bottoms,Green,S,Fall,suppliera,55.67,141.29
8812,P008813,Dresses,Red,L,Spring,supplierb,35.86,52.91
8813,P008814,Bottoms,White,L,Spring,supplierd,38.05,118.53
8814,P008815,Dresses,Red,XS,Summer,supplierc,19.61,177.14
8815,P008816,Shoes,Red,XS,Spring,supplierd,43.02,37.55
8816,P008817,Tops,Yellow,L,Winter,supplierb,50.34,109.0
8817,P008818,Dresses,Red,S,Spring,supplierd,66.68,59.8
8818,P008819,Accessories,Blue,M,Winter,supplierb,25.67,107.13
8819,P008820,Accessories,Yellow,L,Fall,supplierc,34.97,21.29
8820,P008821,Tops,White,M,Fall,suppliera,75.76,20.22
8821,P008822,Bottoms,Black,S,Summer,supplierc,41.74,92.87
8822,P008823,Bottoms,Yellow,XL,Summer,supplierd,66.03,133.91
8823,P008824,Dresses,Green,S,Spring,supplierd,8.92,185.21
8824,P008825,Bottoms,Green,XL,Fall,supplierc,31.52,158.85
8825,P008826,Tops,Yellow,XS,Fall,supplierd,58.86,25.66
8826,P008827,Dresses,Green,M,Spring,supplierc,73.56,58.05
8827,P008828,Shoes,Unknown,XS,Fall,supplierd,18.11,162.53
8828,P008829,Bottoms,Black,M,Fall,supplierc,58.75,98.06
8829,P008830,Bottoms,Red,S,Summer,supplierc,8.2,112.48
8830,P008831,Dresses,White,L,Fall,suppliera,8.74,148.7
8831,P008832,Accessories,Green,L,Summer,supplierd,13.93,182.19
8832,P008833,Bottoms,Blue,XL,Spring,suppliera,45.39,49.77
8833,P008834,Tops,Blue,L,Summer,supplierc,36.65,187.57
8834,P008835,Bottoms,White,M,Fall,supplierd,28.86,45.07
8835,P008836,Shoes,Green,L,Spring,supplierb,35.52,65.88
8836,P008837,Bottoms,Red,XS,Fall,suppliera,41.45,61.31
8837,P008838,Accessories,Green,L,Fall,supplierb,75.92,16.84
8838,P008839,Bottoms,Red,XS,Winter,supplierd,10.73,110.69
8839,P008840,Dresses,Green,XL,Summer,supplierd,55.22,23.79
8840,P008841,Bottoms,Unknown,XL,Spring,supplierc,19.77,12.22
8841,P008842,Accessories,Black,S,Summer,supplierc,77.45,111.13
8842,P008843,Dresses,Yellow,S,Summer,suppliera,51.54,32.05
8843,P008844,Unknown,White,S,Fall,supplierc,42.89,124.06
8844,P008845,Dresses,Red,XS,Summer,supplierc,60.47,41.38
8845,P008846,Shoes,Black,S,Summer,supplierc,59.32,31.49
8846,P008847,Dresses,Red,XL,Spring,suppliera,46.97,175.16
8847,P008848,Tops,White,L,Fall,supplierc,10.17,165.8
8848,P008849,Bottoms,Black,XS,Spring,supplierb,9.3,24.98
8849,P008850,Dresses,Black,S,Summer,suppliera,51.13,79.41
8850,P008851,Dresses,Yellow,S,Fall,suppliera,23.63,32.87
8851,P008852,Dresses,Yellow,XL,Winter,supplierc,43.74,116.39
8852,P008853,Dresses,White,L,Summer,supplierb,40.44,18.12
8853,P008854,Tops,White,M,Summer,supplierd,65.33,139.99
8854,P008855,Accessories,Red,L,Spring,supplierb,63.55,114.9
8855,P008856,Accessories,Black,S,Winter,supplierd,63.71,180.45
8856,P008857,Dresses,White,S,Fall,suppliera,65.37,23.33
8857,P008858,Tops,Yellow,L,Fall,supplierb,39.23,176.29
8858,P008859,Tops,Red,L,Summer,supplierd,60.56,12.22
8859,P008860,Dresses,Green,XL,Spring,supplierc,75.68,95.17
8860,P008861,Shoes,Yellow,M,Winter,supplierb,27.48,164.58
8861,P008862,Dresses,White,XS,Summer,supplierb,13.2,47.5
8862,P008863,Shoes,Yellow,XS,Spring,supplierd,78.32,136.0
8863,P008864,Dresses,Yellow,M,Summer,suppliera,77.91,115.65
8864,P008865,Shoes,Black,XL,Summer,supplierb,56.59,140.97
8865,P008866,Shoes,Green,L,Fall,supplierc,79.49,80.01
8866,P008867,Dresses,White,S,Spring,supplierc,50.77,17.84
8867,P008868,Shoes,Blue,M,Fall,suppliera,48.37,130.8
8868,P008869,Bottoms,Black,XL,Fall,supplierb,21.65,66.1
8869,P008870,Accessories,Yellow,M,Winter,supplierb,14.9,69.81
8870,P008871,Tops,Black,S,Winter,supplierc,58.35,42.66
8871,P008872,Shoes,Red,XS,Fall,supplierc,36.11,16.85
8872,P008873,Shoes,Blue,L,Summer,supplierb,28.2,71.25
8873,P008874,Tops,White,XL,Fall,supplierc,59.94,154.87
8874,P008875,Shoes,Blue,XS,Winter,supplierb,40.1,160.55
8875,P008876,Tops,Yellow,S,Winter,supplierc,26.14,146.28
8876,P008877,Dresses,White,M,Winter,supplierd,27.54,25.34
8877,P008878,Bottoms,Red,XL,Winter,supplierc,51.43,48.64
8878,P008879,Bottoms,Yellow,XL,Fall,supplierd,23.62,25.31
8879,P008880,Accessories,Yellow,XS,Summer,supplierb,68.06,122.31
8880,P008881,Shoes,Green,XS,Summer,supplierd,50.9,79.35
8881,P008882,Accessories,Blue,S,Summer,suppliera,75.75,104.18
8882,P008883,Dresses,Black,XS,Fall,supplierb,71.0,54.18
8883,P008884,Bottoms,White,XL,Spring,supplierb,68.66,112.32
8884,P008885,Dresses,Blue,L,Summer,supplierb,19.96,176.11
8885,P008886,Dresses,White,S,Spring,supplierb,51.09,173.74
8886,P008887,Shoes,Blue,S,Summer,supplierc,67.63,26.83
8887,P008888,Dresses,Black,L,Winter,supplierd,18.36,101.96
8888,P008889,Bottoms,White,S,Fall,supplierb,76.0,128.23
8889,P008890,Accessories,White,S,Fall,suppliera,76.59,105.5
8890,P008891,Bottoms,Green,XS,Summer,supplierc,42.32,177.16
8891,P008892,Shoes,Red,S,Summer,supplierb,61.1,136.44
8892,P008893,Bottoms,Blue,XL,Winter,supplierb,61.39,47.05
8893,P008894,Tops,Black,XS,Winter,supplierb,10.71,32.39
8894,P008895,Accessories,Green,M,Winter,supplierd,62.98,145.89
8895,P008896,Tops,Green,XL,Winter,supplierd,21.31,77.42
8896,P008897,Tops,Red,M,Summer,supplierc,66.21,65.11
8897,P008898,Shoes,Black,XS,Winter,supplierc,24.47,195.48
8898,P008899,Dresses,Yellow,XL,Summer,supplierc,22.25,90.08
8899,P008900,Tops,Blue,XS,Summer,supplierd,65.9,190.38
8900,P008901,Bottoms,White,M,Fall,supplierd,59.16,39.04
8901,P008902,Dresses,Red,L,Fall,supplierb,23.04,109.86
8902,P008903,Bottoms,White,S,Summer,supplierd,31.13,83.02
8903,P008904,Bottoms,Green,L,Summer,supplierb,68.96,130.43
8904,P008905,Dresses,White,L,Summer,supplierc,47.6,187.95
8905,P008906,Dresses,Blue,XS,Fall,supplierb,51.97,20.18
8906,P008907,Bottoms,Yellow,XS,Summer,supplierc,57.73,190.53
8907,P008908,Shoes,Blue,S,Fall,suppliera,11.24,12.01
8908,P008909,Accessories,Yellow,L,Winter,suppliera,51.38,39.82
8909,P008910,Accessories,White,XL,Fall,supplierc,44.43,190.27
8910,P008911,Shoes,White,XS,Spring,suppliera,41.98,89.07
8911,P008912,Dresses,Red,L,Summer,supplierc,28.9,135.31
8912,P008913,Bottoms,Yellow,M,Winter,supplierd,24.16,83.49
8913,P008914,Unknown,Blue,XS,Summer,suppliera,65.35,113.22
8914,P008915,Bottoms,White,S,Summer,supplierd,35.71,110.43
8915,P008916,Shoes,Black,L,Fall,supplierb,49.95,60.76
8916,P008917,Bottoms,Red,XS,Summer,supplierb,8.81,160.85
8917,P008918,Shoes,Red,S,Fall,supplierc,24.15,135.46
8918,P008919,Dresses,Red,S,Spring,supplierd,77.35,112.6
8919,P008920,Shoes,Red,M,Summer,suppliera,64.5,158.07
8920,P008921,Shoes,Yellow,S,Summer,supplierd,46.16,149.4
8921,P008922,Accessories,Yellow,XS,Fall,supplierb,44.36,174.85
8922,P008923,Bottoms,White,XS,Summer,supplierb,6.35,92.28
8923,P008924,Accessories,Green,XL,Fall,supplierb,36.97,113.09
8924,P008925,Tops,Black,L,Fall,suppliera,76.12,24.42
8925,P008926,Shoes,Green,L,Spring,supplierb,34.57,173.35
8926,P008927,Tops,Green,M,Spring,supplierc,40.41,81.53
8927,P008928,Accessories,White,L,Summer,suppliera,72.89,40.16
8928,P008929,Bottoms,Red,S,Winter,supplierc,13.54,90.59
8929,P008930,Accessories,Red,XS,Fall,supplierd,29.63,13.66
8930,P008931,Bottoms,White,S,Fall,supplierd,33.89,136.35
8931,P008932,Bottoms,White,L,Fall,supplierb,9.07,142.46
8932,P008933,Dresses,Yellow,XL,Winter,suppliera,41.92,185.03
8933,P008934,Unknown,Blue,L,Winter,supplierb,58.21,170.04
8934,P008935,Accessories,Red,M,Fall,supplierd,76.06,21.14
8935,P008936,Bottoms,Black,XS,Fall,supplierb,57.44,145.66
8936,P008937,Accessories,Blue,S,Spring,supplierc,32.12,27.34
8937,P008938,Accessories,Green,L,Fall,supplierd,61.73,26.58
8938,P008939,Bottoms,Yellow,XS,Spring,suppliera,50.3,11.08
8939,P008940,Tops,Yellow,S,Summer,supplierc,59.24,34.01
8940,P008941,Shoes,Red,L,Summer,supplierc,54.27,24.13
8941,P008942,Shoes,White,L,Spring,supplierc,40.7,156.22
8942,P008943,Dresses,White,L,Fall,supplierc,71.64,30.21
8943,P008944,Dresses,White,M,Fall,supplierb,74.3,141.75
8944,P008945,Dresses,Red,M,Summer,suppliera,46.48,72.48
8945,P008946,Shoes,Yellow,S,Summer,supplierc,74.15,66.03
8946,P008947,Tops,Black,S,Winter,supplierb,43.08,55.15
8947,P008948,Shoes,White,XS,Summer,supplierb,42.52,189.16
8948,P008949,Shoes,Yellow,XL,Fall,suppliera,24.97,77.03
8949,P008950,Shoes,Unknown,XS,Winter,suppliera,47.43,104.23
8950,P008951,Shoes,Green,XL,Summer,supplierc,9.22,106.9
8951,P008952,Tops,Blue,L,Spring,supplierc,78.8,106.96
8952,P008953,Dresses,Red,L,Fall,supplierb,39.4,107.65
8953,P008954,Accessories,Red,XS,Spring,supplierd,68.18,170.67
8954,P008955,Dresses,Yellow,M,Winter,suppliera,71.13,127.48
8955,P008956,Dresses,White,M,Summer,suppliera,75.87,162.02
8956,P008957,Accessories,Blue,S,Summer,supplierb,27.26,144.76
8957,P008958,Shoes,Blue,S,Winter,supplierd,59.43,76.25
8958,P008959,Tops,White,XS,Fall,supplierc,5.71,144.18
8959,P008960,Tops,Black,M,Winter,suppliera,46.84,87.22
8960,P008961,Dresses,Red,L,Spring,supplierb,16.65,167.02
8961,P008962,Accessories,White,L,Summer,supplierd,9.32,48.99
8962,P008963,Bottoms,Yellow,M,Spring,suppliera,29.0,50.88
8963,P008964,Shoes,Black,XS,Winter,supplierd,35.67,49.67
8964,P008965,Dresses,White,S,Fall,supplierd,63.06,158.01
8965,P008966,Tops,Green,XS,Fall,supplierd,37.55,91.13
8966,P008967,Accessories,Black,M,Spring,suppliera,56.78,160.57
8967,P008968,Accessories,Yellow,XS,Winter,supplierb,8.83,170.12
8968,P008969,Dresses,Black,M,Spring,suppliera,78.04,191.64
8969,P008970,Bottoms,Blue,XS,Summer,supplierc,13.36,113.49
8970,P008971,Tops,Red,XL,Summer,supplierd,33.74,60.38
8971,P008972,Dresses,White,L,Spring,supplierb,42.73,87.04
8972,P008973,Bottoms,Yellow,XL,Spring,supplierd,79.99,198.28
8973,P008974,Accessories,Yellow,M,Winter,supplierb,10.07,183.27
8974,P008975,Shoes,White,L,Fall,suppliera,30.27,61.03
8975,P008976,Tops,Red,XL,Spring,supplierc,52.6,108.79
8976,P008977,Tops,Yellow,XS,Fall,supplierb,69.33,137.4
8977,P008978,Bottoms,Yellow,XS,Fall,supplierb,63.15,190.85
8978,P008979,Dresses,Red,L,Winter,supplierd,20.48,148.73
8979,P008980,Accessories,Yellow,M,Winter,supplierd,30.21,97.79
8980,P008981,Bottoms,Yellow,XL,Fall,suppliera,74.16,143.3
8981,P008982,Shoes,Yellow,M,Summer,supplierd,58.8,122.19
8982,P008983,Shoes,Blue,XS,Summer,supplierd,13.52,147.31
8983,P008984,Shoes,Red,S,Summer,supplierb,59.69,198.6
8984,P008985,Bottoms,Green,S,Summer,supplierd,66.38,21.77
8985,P008986,Accessories,Blue,M,Fall,suppliera,23.95,196.41
8986,P008987,Tops,Black,XS,Fall,supplierc,20.27,166.75
8987,P008988,Dresses,Red,XS,Winter,suppliera,13.24,147.09
8988,P008989,Tops,Black,S,Winter,suppliera,66.93,88.18
8989,P008990,Accessories,Blue,S,Spring,supplierc,67.61,57.69
8990,P008991,Tops,Yellow,XL,Summer,suppliera,34.44,195.63
8991,P008992,Bottoms,Green,XL,Spring,suppliera,41.44,164.86
8992,P008993,Shoes,Green,S,Fall,supplierb,77.81,193.82
8993,P008994,Accessories,Red,M,Spring,suppliera,56.64,127.97
8994,P008995,Accessories,Green,L,Spring,suppliera,26.06,98.36
8995,P008996,Tops,Yellow,XS,Summer,suppliera,52.13,196.62
8996,P008997,Bottoms,White,XS,Winter,supplierc,32.82,141.49
8997,P008998,Tops,Yellow,XS,Spring,supplierc,17.33,18.26
8998,P008999,Tops,Blue,XL,Fall,supplierb,73.98,199.41
8999,P009000,Accessories,Yellow,S,Fall,suppliera,59.23,197.77
9000,P009001,Tops,Green,XL,Winter,supplierb,27.0,136.99
9001,P009002,Shoes,Blue,S,Spring,supplierd,72.82,108.77
9002,P009003,Tops,Blue,M,Spring,supplierd,74.33,37.38
9003,P009004,Shoes,Yellow,XL,Summer,supplierc,55.47,19.93
9004,P009005,Accessories,Yellow,S,Summer,supplierd,60.32,118.3
9005,P009006,Bottoms,White,M,Summer,supplierc,49.64,182.11
9006,P009007,Shoes,Yellow,XL,Winter,supplierd,58.68,107.41
9007,P009008,Bottoms,Yellow,XS,Summer,supplierc,52.42,98.03
9008,P009009,Bottoms,Red,M,Winter,suppliera,39.75,84.98
9009,P009010,Shoes,Blue,XL,Spring,suppliera,15.55,41.78
9010,P009011,Accessories,White,S,Summer,suppliera,28.29,176.74
9011,P009012,Dresses,Green,XS,Winter,supplierd,19.74,73.96
9012,P009013,Bottoms,Black,S,Spring,supplierb,14.51,199.89
9013,P009014,Bottoms,Red,L,Summer,supplierc,54.94,46.32
9014,P009015,Accessories,Yellow,L,Summer,supplierd,8.45,190.49
9015,P009016,Accessories,Black,XL,Spring,suppliera,10.07,151.2
9016,P009017,Tops,White,M,Fall,supplierb,9.67,190.44
9017,P009018,Accessories,Blue,M,Fall,supplierd,12.81,104.43
9018,P009019,Bottoms,White,XL,Summer,supplierd,18.65,174.19
9019,P009020,Shoes,Red,XL,Summer,suppliera,62.65,34.97
9020,P009021,Dresses,Red,XS,Winter,supplierb,63.7,20.51
9021,P009022,Tops,Green,S,Fall,supplierd,50.95,90.44
9022,P009023,Shoes,White,S,Winter,supplierb,10.34,182.42
9023,P009024,Dresses,Red,L,Spring,supplierc,6.85,85.31
9024,P009025,Dresses,White,L,Fall,supplierc,22.89,156.06
9025,P009026,Dresses,Green,XL,Summer,suppliera,70.14,98.58
9026,P009027,Shoes,Green,M,Spring,suppliera,48.95,76.66
9027,P009028,Tops,White,M,Spring,supplierc,29.59,82.05
9028,P009029,Tops,Yellow,XS,Winter,suppliera,51.11,13.29
9029,P009030,Dresses,Red,L,Winter,supplierb,33.1,18.97
9030,P009031,Shoes,Blue,XS,Fall,supplierd,36.82,78.78
9031,P009032,Dresses,Yellow,S,Summer,supplierd,17.49,65.68
9032,P009033,Accessories,Blue,XL,Winter,supplierc,58.63,57.8
9033,P009034,Tops,Yellow,M,Spring,supplierd,21.52,87.5
9034,P009035,Bottoms,Green,L,Spring,supplierc,12.94,12.63
9035,P009036,Dresses,Red,L,Fall,supplierc,73.77,178.04
9036,P009037,Accessories,Green,XL,Summer,suppliera,22.62,134.02
9037,P009038,Tops,Green,XL,Spring,supplierd,15.65,31.09
9038,P009039,Shoes,Green,L,Fall,suppliera,71.62,140.08
9039,P009040,Tops,Green,L,Summer,supplierd,6.62,60.03
9040,P009041,Shoes,White,M,Winter,supplierc,14.06,72.97
9041,P009042,Shoes,White,M,Winter,suppliera,7.39,90.96
9042,P009043,Dresses,Red,XL,Fall,supplierd,33.39,118.9
9043,P009044,Dresses,Yellow,S,Fall,supplierc,70.9,12.4
9044,P009045,Tops,Red,S,Fall,supplierc,52.0,143.62
9045,P009046,Accessories,Black,XL,Summer,supplierd,29.75,146.16
9046,P009047,Tops,Blue,XL,Summer,supplierb,22.08,14.46
9047,P009048,Bottoms,White,XS,Summer,supplierb,19.31,36.54
9048,P009049,Shoes,Red,S,Summer,supplierb,30.63,77.03
9049,P009050,Shoes,Yellow,L,Winter,supplierc,77.91,21.64
9050,P009051,Dresses,Green,XS,Winter,supplierb,79.26,95.32
9051,P009052,Accessories,White,XS,Summer,supplierd,40.09,93.65
9052,P009053,Dresses,Blue,XL,Fall,suppliera,25.79,87.62
9053,P009054,Bottoms,White,M,Spring,supplierd,78.85,34.45
9054,P009055,Tops,Yellow,XS,Spring,supplierc,29.82,193.52
9055,P009056,Tops,Blue,XL,Spring,supplierc,32.95,72.34
9056,P009057,Accessories,Black,XS,Winter,supplierc,7.92,157.88
9057,P009058,Dresses,Red,M,Fall,supplierc,33.47,14.33
9058,P009059,Dresses,Yellow,XL,Summer,supplierb,13.43,38.01
9059,P009060,Bottoms,Blue,M,Spring,supplierb,44.39,57.76
9060,P009061,Tops,Black,M,Fall,supplierc,53.57,112.99
9061,P009062,Dresses,Yellow,L,Winter,supplierc,64.53,152.66
9062,P009063,Accessories,Yellow,M,Fall,supplierc,8.96,181.27
9063,P009064,Tops,White,M,Summer,supplierc,44.8,191.89
9064,P009065,Bottoms,Red,M,Summer,supplierd,16.98,174.05
9065,P009066,Accessories,Blue,S,Winter,supplierd,31.24,55.29
9066,P009067,Shoes,Yellow,L,Spring,supplierd,47.82,154.9
9067,P009068,Bottoms,Yellow,S,Fall,supplierd,41.57,79.4
9068,P009069,Accessories,Blue,M,Winter,supplierc,66.3,177.55
9069,P009070,Dresses,Yellow,S,Summer,supplierb,59.73,197.07
9070,P009071,Shoes,Red,XL,Summer,supplierc,40.93,94.62
9071,P009072,Bottoms,Yellow,S,Winter,suppliera,64.27,167.95
9072,P009073,Dresses,White,XL,Summer,supplierc,74.43,130.54
9073,P009074,Shoes,White,XS,Spring,supplierc,66.46,129.66
9074,P009075,Tops,Green,L,Fall,supplierb,28.29,75.34
9075,P009076,Dresses,Yellow,S,Summer,suppliera,59.61,30.51
9076,P009077,Accessories,White,XS,Spring,supplierd,31.58,88.45
9077,P009078,Bottoms,Red,M,Summer,supplierd,51.58,54.58
9078,P009079,Shoes,Black,XL,Winter,supplierb,56.93,15.41
9079,P009080,Dresses,Red,S,Winter,suppliera,28.52,137.02
9080,P009081,Tops,Blue,XS,Winter,suppliera,49.21,111.2
9081,P009082,Bottoms,Yellow,XS,Spring,supplierc,44.96,35.63
9082,P009083,Bottoms,Green,L,Summer,supplierb,49.78,74.12
9083,P009084,Dresses,Green,M,Fall,supplierb,22.36,132.37
9084,P009085,Tops,Black,L,Spring,supplierc,73.18,60.4
9085,P009086,Shoes,Yellow,S,Winter,supplierb,24.44,121.02
9086,P009087,Dresses,Blue,M,Summer,supplierd,10.51,136.47
9087,P009088,Shoes,White,S,Winter,supplierc,58.61,68.72
9088,P009089,Bottoms,White,XL,Summer,supplierd,64.08,117.17
9089,P009090,Shoes,White,S,Winter,supplierc,10.42,130.57
9090,P009091,Tops,Red,M,Winter,suppliera,24.69,105.44
9091,P009092,Accessories,White,S,Winter,supplierd,6.04,12.25
9092,P009093,Tops,Blue,L,Summer,suppliera,8.83,26.91
9093,P009094,Shoes,Green,XS,Winter,supplierc,44.12,156.37
9094,P009095,Dresses,Red,S,Spring,suppliera,59.49,70.35
9095,P009096,Bottoms,White,M,Winter,supplierc,58.03,118.43
9096,P009097,Accessories,Blue,L,Winter,supplierb,58.07,86.49
9097,P009098,Dresses,Black,M,Spring,suppliera,41.21,190.73
9098,P009099,Dresses,Blue,XL,Summer,suppliera,24.91,34.3
9099,P009100,Tops,Green,XS,Winter,supplierc,59.4,29.83
9100,P009101,Shoes,Blue,L,Spring,supplierb,23.1,55.83
9101,P009102,Tops,Blue,XS,Winter,supplierd,20.64,47.63
9102,P009103,Shoes,Red,S,Winter,suppliera,54.52,106.28
9103,P009104,Tops,Green,XS,Winter,suppliera,50.45,79.24
9104,P009105,Dresses,White,S,Summer,supplierd,69.24,149.42
9105,P009106,Bottoms,Green,L,Fall,supplierc,24.22,157.37
9106,P009107,Shoes,Black,M,Spring,supplierd,14.15,179.37
9107,P009108,Accessories,Yellow,L,Fall,supplierb,31.5,20.0
9108,P009109,Accessories,Green,M,Winter,supplierc,68.05,37.53
9109,P009110,Dresses,Red,M,Winter,suppliera,59.23,17.07
9110,P009111,Tops,White,XS,Winter,supplierb,26.59,115.04
9111,P009112,Tops,Green,M,Winter,supplierc,18.03,90.86
9112,P009113,Dresses,Yellow,XL,Spring,supplierb,68.64,198.65
9113,P009114,Accessories,White,XL,Winter,supplierc,9.07,156.58
9114,P009115,Accessories,Red,XS,Spring,suppliera,54.08,193.59
9115,P009116,Tops,Blue,XS,Winter,supplierd,70.83,81.34
9116,P009117,Shoes,Yellow,L,Fall,supplierd,74.15,86.55
9117,P009118,Bottoms,Black,XL,Spring,supplierc,43.47,102.32
9118,P009119,Shoes,Green,XL,Spring,suppliera,5.41,141.73
9119,P009120,Accessories,White,M,Spring,supplierd,19.45,174.24
9120,P009121,Shoes,Green,L,Spring,suppliera,60.31,82.96
9121,P009122,Bottoms,Red,L,Summer,supplierc,44.99,188.68
9122,P009123,Shoes,Blue,L,Fall,supplierb,15.59,194.5
9123,P009124,Shoes,Red,S,Winter,suppliera,77.91,153.05
9124,P009125,Shoes,Yellow,M,Summer,supplierc,66.46,116.4
9125,P009126,Shoes,White,XS,Fall,supplierb,56.94,163.91
9126,P009127,Dresses,Green,L,Summer,supplierb,75.58,73.3
9127,P009128,Accessories,White,M,Summer,supplierb,51.29,107.18
9128,P009129,Bottoms,Unknown,M,Spring,supplierc,42.16,179.12
9129,P009130,Accessories,Yellow,M,Fall,supplierc,39.01,82.5
9130,P009131,Dresses,Red,XL,Winter,supplierd,67.5,199.88
9131,P009132,Dresses,Unknown,XS,Summer,supplierd,15.76,36.49
